-7.9279072	36.99936998
-7.80937728	37.02074081
-7.80937728	37.02074081
-7.884305	36.981251
-7.9279072	36.99936998
-8.11973953	37.0790863
-8.61847114	37.11847305
-8.667563	37.078888
-8.84008026	37.06050873
-8.94801	36.993511
-8.996911	37.022419
-8.860395	37.268417
-8.878179	37.320503
-8.78563976	37.53162003
-8.81953812	37.59933472
-8.799395	37.904606
-8.890148	37.949806
-8.79430675	38.12597275
-8.778471	38.299026
-8.89863014	38.52024841
-9.028758	38.445946
-9.220991	38.412773
-9.144029	38.52264
-9.18793106	38.55080414
-9.262974	38.662727
-9.14630413	38.68841553
-9.100417	38.649029
-9.13875	38.641529
-9.05069447	38.60402679
-9.091916	38.659393
-9.05817127	38.68392563
-8.99514	38.651249
-9.00986099	38.68291473
-8.96930599	38.70013809
-9.04652691	38.71291733
-8.92625046	38.75958252
-8.931805	38.797085
-8.989305	38.850418
-8.995693	38.941528
-9.12872219	38.70845795
-9.323842	38.673153
-9.486052	38.707886
-9.5005312	38.78071213
-9.41041565	38.93819428
-9.42198372	39.07464218
-9.33458328	39.26235962
-9.36513901	39.34875107
-9.409503	39.359825
-9.24152756	39.42569351
-9.22652912	39.38597107
-9.18402672	39.40180588
-9.22791672	39.43624878
-9.07236099	39.58375168
-9.05069447	39.72013855
-8.86763763	40.10763931
-8.90958309	40.18763733
-8.75875	40.642082
-8.67430592	40.64014054
-8.672083	40.710693
-8.61069489	40.72680664
-8.67847156	40.74152756
-8.62578201	40.81375122
-8.64402675	40.84069443
-8.66902733	40.8018074
-8.65597153	40.86069488
-8.7634716	40.64347076
-8.64430523	41.01948547
-8.78680611	41.41513825
-8.82961273	41.69041061
-8.88041687	41.74986267
-8.87330246	41.8698883
-8.63590622	42.04788208
-8.33186436	42.08383942
-8.19872475	42.15431595
-8.18214416	42.06511307
-8.11867333	42.08230972
-8.08442783	42.04733658
-8.21687508	41.91315842
-8.13088036	41.80886459
-7.92120504	41.87782669
-7.90631819	41.92709732
-7.8727808	41.84485626
-7.70082617	41.90766525
-7.58584785	41.88187027
-7.61143208	41.82917786
-7.45247412	41.86507797
-7.42761183	41.8073616
-7.19671202	41.87997437
-7.18540811	41.97231674
-7.14143085	41.99074936
-7.06829309	41.94898987
-6.83052111	41.94348145
-6.81131983	41.99250794
-6.72653484	41.9370842
-6.54936886	41.94453049
-6.57115412	41.88348389
-6.5154891	41.87164688
-6.56887579	41.74358368
-6.54825306	41.68558121
-6.30227709	41.66179657
-6.18914223	41.57481384
-6.31764603	41.38572693
-6.38963318	41.38469315
-6.49627495	41.26614761
-6.64836502	41.24753952
-6.80892086	41.03648758
-6.93134689	41.02939987
-6.80191421	40.86070252
-6.83116579	40.75279236
-6.79401016	40.6612854
-6.84535503	40.56594467
-6.79526615	40.51135635
-6.84969187	40.45151138
-6.78096104	40.36454773
-6.86799097	40.26433182
-6.99827194	40.23529053
-7.02997398	40.18638229
-7.01293802	40.12612152
-6.94087315	40.11249924
-6.86388397	40.01250839
-6.90354586	39.87081146
-6.9872098	39.81002045
-7.01552296	39.6704216
-7.5416851	39.66367722
-7.38188791	39.49123383
-7.29426813	39.45682144
-7.322824	39.38129044
-7.23148128	39.27825524
-7.2414689	39.20825196
-7.13467789	39.17119598
-7.14403582	39.10862732
-6.99603987	39.09928894
-6.95114279	39.0235939
-7.05219412	38.9069519
-7.03925705	38.86467743
-7.25943279	38.72419739
-7.243608	38.62402344
-7.33586121	38.43582153
-7.27976179	38.41967774
-7.0853529	38.16930008
-6.93153	38.20832062
-7.00202513	38.02239609
-7.09870386	38.04382706
-7.12072277	38.00463867
-7.26244783	37.9798584
-7.28352881	37.86886597
-7.42138577	37.75894928
-7.50376701	37.60480118
-7.5226779	37.55307388
-7.46380901	37.48723221
-7.39986086	37.16347122
-7.56069517	37.15180588
