69.42	29.24
69.21	28.85
69.05	28.93
68.93	28.62
68.83	28.73
68.53	28.49
68.30	28.60
68.06	29.31
67.65	29.95
66.96	29.10
66.11	29.93
65.72	30.12
65.64	29.75
65.56	29.84
65.25	29.63
65.19	29.87
64.92	29.63
64.79	30.03
64.40	30.07
64.13	30.52
63.83	30.25
63.76	29.97
63.23	31.20
62.92	31.56
62.49	31.20
60.47	27.68
60.49	26.45
60.22	25.88
60.31	25.55
59.99	24.46
59.86	23.22
59.95	22.90
60.10	23.03
59.89	22.42
60.19	22.39
60.38	22.07
60.17	22.07
60.14	21.80
60.47	21.75
60.43	21.45
60.21	21.37
60.22	21.25
60.85	21.20
61.05	21.42
61.61	21.53
62.64	21.10
62.83	21.16
62.93	21.40
63.28	21.59
63.34	22.31
63.47	22.27
63.59	22.50
63.77	22.53
63.93	23.37
64.82	24.63
64.87	25.33
64.99	25.42
65.16	25.27
65.44	25.29
65.63	25.00
65.76	24.20
66.29	23.67
66.83	23.97
67.15	23.58
67.43	23.73
67.49	23.42
67.97	23.62
68.30	23.05
68.48	22.05
69.06	20.55
69.05	21.05
69.21	21.02
69.31	21.30
69.27	21.63
68.72	22.46
68.64	23.22
68.83	23.92
68.59	24.90
68.98	25.72
69.27	25.73
69.70	26.00
